PLAYER,PASSING_ATT,PASSING_ATT_HIGH,PASSING_ATT_LOW,PASSING_CMP,PASSING_CMP_HIGH,PASSING_CMP_LOW,PASSING_YDS,PASSING_YDS_HIGH,PASSING_YDS_LOW,PASSING_TDS,PASSING_TDS_HIGH,PASSING_TDS_LOW,PASSING_INTS,RUSHING_ATT,RUSHING_ATT_HIGH,RUSHING_ATT_LOW,RUSHING_YDS,RUSHING_YDS_HIGH,RUSHING_YDS_LOW,RUSHING_TDS,RUSHING_TDS_HIGH,RUSHING_TDS_LOW,MISC_FL,MISC_FPTS,MISC_FPTS_HIGH,MISC_FPTS_LOW,POSITION,SCRAPE_DATE,DATA_TYPE,RECEIVING_REC,RECEIVING_REC_HIGH,RECEIVING_REC_LOW,RECEIVING_YDS,RECEIVING_YDS_HIGH,RECEIVING_YDS_LOW,RECEIVING_TDS,RECEIVING_TDS_HIGH,RECEIVING_TDS_LOW,MISC_FL_HIGH,MISC_FL_LOW,FG,FG_HIGH,FG_LOW,FGA,FGA_HIGH,FGA_LOW,XPT,XPT_HIGH,XPT_LOW,FPTS,FPTS_HIGH,FPTS_LOW,FPTS_ENVELOPE_WIDTH,SACK,SACK_HIGH,SACK_LOW,INT,INT_HIGH,INT_LOW,FR,FR_HIGH,FR_LOW,FF,FF_HIGH,FF_LOW,TD,TD_HIGH,TD_LOW,SAFETY,SAFETY_HIGH,SAFETY_LOW,PA,PA_HIGH,PA_LOW,YDS_AGN
Drew Ogletree IND,,,,,,,,,,,,,,,,,,,,,,,,14.7,39.0,2.5,TE,2025-08-22 10:37:56,ENVELOPE,7.6,21.0,1.7,97.0,296.0,16.8,0.8,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taysom Hill NO,,,,,,,,,,,,,,,,,,,,,,,,13.2,50.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,2.3,4.0,0.0,22.3,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Sample CIN,,,,,,,,,,,,,,,,,,,,,,,,12.8,26.2,8.2,TE,2025-08-22 10:37:56,ENVELOPE,10.4,14.0,7.0,82.9,111.0,56.7,0.8,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharaoh Brown MIA,,,,,,,,,,,,,,,,,,,,,,,,12.1,36.2,5.4,TE,2025-08-22 10:37:56,ENVELOPE,10.0,21.0,4.1,93.4,188.2,41.9,0.5,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Adkins DEN,,,,,,,,,,,,,,,,,,,,,,,,12.0,14.0,2.9,TE,2025-08-22 10:37:56,ENVELOPE,7.0,12.0,2.0,54.8,91.0,18.7,1.1,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teagan Quitoriano ATL,,,,,,,,,,,,,,,,,,,,,,,,11.9,16.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,5.5,11.0,0.0,89.0,178.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence Cager WAS,,,,,,,,,,,,,,,,,,,,,,,,11.7,16.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,5.5,11.0,0.0,57.0,114.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gavin Bartholomew MIN,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,0.9,TE,2025-08-22 10:37:56,ENVELOPE,7.0,12.0,2.0,75.0,131.0,19.0,0.6,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevyn Spann-Ford DAL,,,,,,,,,,,,,,,,,,,,,,,,10.7,25.5,3.9,TE,2025-08-22 10:37:56,ENVELOPE,7.3,13.0,2.1,69.7,125.0,18.2,0.6,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Krull DEN,,,,,,,,,,,,,,,,,,,,,,,,10.3,24.8,2.7,TE,2025-08-22 10:37:56,ENVELOPE,8.3,20.0,1.9,79.8,188.0,18.5,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quintin Morris JAC,,,,,,,,,,,,,,,,,,,,,,,,10.3,33.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,7.9,18.5,0.0,71.5,176.1,0.0,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Culp TB,,,,,,,,,,,,,,,,,,,,,,,,10.1,21.7,0.0,TE,2025-08-22 10:37:56,ENVELOPE,6.1,12.0,0.0,65.7,145.0,0.0,0.6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlie Kolar BAL,,,,,,,,,,,,,,,,,,,,,,,,9.9,12.0,5.4,TE,2025-08-22 10:37:56,ENVELOPE,5.7,10.0,3.1,71.7,139.0,33.1,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner McLachlan CIN,,,,,,,,,,,,,,,,,,,,,,,,9.9,12.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,7.0,14.0,0.0,68.5,137.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunter Long JAC,,,,,,,,,,,,,,,,,,,,,,,,9.8,19.0,2.5,TE,2025-08-22 10:37:56,ENVELOPE,8.4,24.0,2.0,76.0,213.0,18.7,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giovanni Ricci MIN,,,,,,,,,,,,,,,,,,,,,,,,9.6,12.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,8.0,16.0,0.0,96.0,192.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brenden Bates CLE,,,,,,,,,,,,,,,,,,,,,,,,9.4,10.0,2.5,TE,2025-08-22 10:37:56,ENVELOPE,6.5,11.0,2.0,61.6,104.0,19.3,0.5,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaheim Bell NE,,,,,,,,,,,,,,,,,,,,,,,,9.4,26.0,2.6,TE,2025-08-22 10:37:56,ENVELOPE,6.4,10.0,1.8,64.1,100.0,18.1,0.5,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Bates WAS,,,,,,,,,,,,,,,,,,,,,,,,9.3,21.4,5.3,TE,2025-08-22 10:37:56,ENVELOPE,5.9,8.0,3.7,54.9,74.0,35.9,0.6,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Conner MIA,,,,,,,,,,,,,,,,,,,,,,,,9.3,10.0,3.0,TE,2025-08-22 10:37:56,ENVELOPE,7.5,13.0,2.1,58.3,96.0,20.5,0.6,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Whiteheart CLE,,,,,,,,,,,,,,,,,,,,,,,,9.2,10.0,2.5,TE,2025-08-22 10:37:56,ENVELOPE,6.5,11.0,2.0,59.3,100.0,18.5,0.6,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Yeboah DET,,,,,,,,,,,,,,,,,,,,,,,,9.0,24.1,0.0,TE,2025-08-22 10:37:56,ENVELOPE,6.0,12.0,0.0,60.5,121.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Farrell SF,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.0,5.2,TE,2025-08-22 10:37:56,ENVELOPE,6.8,11.0,3.7,64.9,104.0,38.7,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Saubert SEA,,,,,,,,,,,,,,,,,,,,,,,,8.7,14.0,5.2,TE,2025-08-22 10:37:56,ENVELOPE,6.8,12.0,3.5,59.8,94.0,35.2,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Lachey HOU,,,,,,,,,,,,,,,,,,,,,,,,8.6,10.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,5.5,11.0,0.0,56.0,112.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Vokolek ARI,,,,,,,,,,,,,,,,,,,,,,,,8.5,10.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,5.5,11.0,0.0,55.0,110.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brayden Willis SF,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,4.5,9.0,0.0,54.0,108.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ian Thomas LV,,,,,,,,,,,,,,,,,,,,,,,,8.2,13.3,5.2,TE,2025-08-22 10:37:56,ENVELOPE,6.6,12.0,3.0,58.6,94.0,29.0,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell Evans CAR,,,,,,,,,,,,,,,,,,,,,,,,8.2,12.0,2.6,TE,2025-08-22 10:37:56,ENVELOPE,6.3,11.0,1.9,59.4,99.0,19.3,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone Smartt NYJ,,,,,,,,,,,,,,,,,,,,,,,,8.2,11.0,2.1,TE,2025-08-22 10:37:56,ENVELOPE,5.5,12.0,1.6,66.7,153.0,16.2,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cam Grandy CIN,,,,,,,,,,,,,,,,,,,,,,,,8.1,11.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,6.2,14.0,0.0,54.3,121.0,0.0,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moliki Matavao NO,,,,,,,,,,,,,,,,,,,,,,,,8.1,10.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,5.0,10.0,0.0,51.0,102.0,0.0,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson Hawes BUF,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,2.7,TE,2025-08-22 10:37:56,ENVELOPE,5.3,10.0,1.8,56.8,111.0,17.5,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Wiley KC,,,,,,,,,,,,,,,,,,,,,,,,7.6,11.0,3.0,TE,2025-08-22 10:37:56,ENVELOPE,5.4,12.0,2.0,53.1,119.0,20.0,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Dulcich NYG,,,,,,,,,,,,,,,,,,,,,,,,7.3,13.1,0.0,TE,2025-08-22 10:37:56,ENVELOPE,5.0,11.0,0.0,53.0,119.0,0.0,0.3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Durham Smythe CHI,,,,,,,,,,,,,,,,,,,,,,,,6.7,10.0,4.4,TE,2025-08-22 10:37:56,ENVELOPE,5.4,11.0,3.0,45.7,85.0,30.0,0.4,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Tonyan KC,,,,,,,,,,,,,,,,,,,,,,,,6.3,10.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,4.7,12.0,0.0,43.0,109.0,0.0,0.3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Will Mallory IND,,,,,,,,,,,,,,,,,,,,,,,,5.2,10.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,3.5,10.0,0.0,34.8,104.0,0.0,0.3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mo Alie-Cox IND,,,,,,,,,,,,,,,,,,,,,,,,5.2,8.8,4.2,TE,2025-08-22 10:37:56,ENVELOPE,3.4,4.6,2.0,37.2,54.8,22.0,0.2,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Allen LAR,,,,,,,,,,,,,,,,,,,,,,,,5.1,14.5,2.9,TE,2025-08-22 10:37:56,ENVELOPE,4.1,8.3,1.9,38.4,76.1,19.0,0.2,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tip Reiman ARI,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.9,0.1,TE,2025-08-22 10:37:56,ENVELOPE,4.4,5.0,3.8,43.0,49.0,37.0,0.1,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irv Smith Jr. HOU,,,,,,,,,,,,,,,,,,,,,,,,5.0,13.7,0.0,TE,2025-08-22 10:37:56,ENVELOPE,4.0,8.0,0.0,33.8,67.6,0.0,0.3,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominique Dafney CAR,,,,,,,,,,,,,,,,,,,,,,,,4.6,12.7,0.0,TE,2025-08-22 10:37:56,ENVELOPE,3.6,7.2,0.0,35.4,70.8,0.0,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kylen Granson PHI,,,,,,,,,,,,,,,,,,,,,,,,4.3,12.9,2.1,TE,2025-08-22 10:37:56,ENVELOPE,3.1,6.8,1.0,33.3,71.1,11.0,0.2,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tucker Fisk LAC,,,,,,,,,,,,,,,,,,,,,,,,4.1,7.9,2.7,TE,2025-08-22 10:37:56,ENVELOPE,3.3,4.0,2.0,31.8,39.0,18.3,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanner Hudson CIN,,,,,,,,,,,,,,,,,,,,,,,,3.6,8.6,2.7,TE,2025-08-22 10:37:56,ENVELOPE,3.0,4.7,2.0,26.7,42.4,18.0,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erick All Jr. CIN,,,,,,,,,,,,,,,,,,,,,,,,3.1,8.6,0.0,TE,2025-08-22 10:37:56,ENVELOPE,2.4,4.7,0.0,20.8,41.7,0.0,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Davidson BUF,,,,,,,,,,,,,,,,,,,,,,,,2.9,7.8,0.0,TE,2025-08-22 10:37:56,ENVELOPE,1.9,3.8,0.0,19.1,38.3,0.0,0.2,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Stoll NO,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.0,2.3,TE,2025-08-22 10:37:56,ENVELOPE,2.5,3.0,1.9,23.7,30.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Martin-Robinson TEN,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,0.6,TE,2025-08-22 10:37:56,ENVELOPE,1.9,1.9,0.9,18.6,18.6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feleipe Franks ATL,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,0.5,TE,2025-08-22 10:37:56,ENVELOPE,1.8,1.8,0.8,17.7,17.7,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Mitchell CAR,,,,,,,,,,,,,,,,,,,,,,,,2.3,6.4,0.0,TE,2025-08-22 10:37:56,ENVELOPE,1.8,3.7,0.0,17.8,35.7,0.0,0.1,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Manhertz NYG,,,,,,,,,,,,,,,,,,,,,,,,2.2,3.9,0.5,TE,2025-08-22 10:37:56,ENVELOPE,1.9,2.0,1.8,18.4,19.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Vannett MIN,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,TE,2025-08-22 10:37:56,ENVELOPE,1.0,2.0,0.0,10.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Bryant HOU,,,,,,,,,,,,,,,,,,,,,,,,0.6,2.1,0.0,TE,2025-08-22 10:37:56,ENVELOPE,0.5,1.0,0.0,5.5,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyree Jackson WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Carlson CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josiah Deguara ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalton Keene HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albert Okwuegbunam Jr. LV,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean McKeon IND,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Sokol BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Zylstra DET,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Mabry CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ko Kieft TB,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Turner WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John FitzPatrick GB,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Muse PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Tonges SF,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Kalinic ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Latu PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Shorter LV,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zack Kuntz NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Sims GB,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princeton Fant DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Fotheringham NE,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Stephens Jr. DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colson Yankoff WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Odukoya TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.J. Jenkins PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baylor Cupp BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Westover NE,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Fidone II NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Lohner DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitchell Wilcox MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,TE,2025-08-22 10:37:56,ENVELOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Aubrey DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,33.5,38.0,29.5,37.3,43.0,33.0,41.2,43.0,39.3,141.6,157.0,140.0,17.0,,,,,,,,,,,,,,,,,,,,,,
Matt Gay WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,29.9,32.0,27.8,35.3,38.0,32.8,47.3,50.0,44.6,137.1,146.0,134.0,12.0,,,,,,,,,,,,,,,,,,,,,,
Chase McLaughlin TB,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,30.1,31.0,29.2,32.9,34.0,32.0,46.1,48.0,44.3,136.4,146.3,136.0,10.300000000000011,,,,,,,,,,,,,,,,,,,,,,
Jake Elliott PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,29.3,31.0,27.9,34.2,37.0,32.7,46.2,47.0,45.4,134.1,141.1,134.0,7.099999999999994,,,,,,,,,,,,,,,,,,,,,,
Jason Sanders MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,31.0,34.0,29.1,35.0,38.0,33.0,40.8,42.0,39.6,133.9,144.0,125.0,19.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Bass BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,27.0,30.0,24.0,32.9,37.0,29.0,51.1,53.0,49.1,132.2,143.0,126.0,17.0,,,,,,,,,,,,,,,,,,,,,,
Cameron Dicker LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,31.2,32.0,29.5,34.0,35.0,33.0,37.6,40.3,35.0,131.2,143.7,131.0,12.699999999999989,,,,,,,,,,,,,,,,,,,,,,
Tyler Loop BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,27.4,28.0,27.0,32.5,33.0,32.0,47.5,48.1,47.0,129.6,140.0,30.0,110.0,,,,,,,,,,,,,,,,,,,,,,
Evan McPherson CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,27.4,29.0,26.0,33.6,36.0,32.0,47.2,51.0,43.4,129.5,138.0,127.0,11.0,,,,,,,,,,,,,,,,,,,,,,
Jake Bates DET,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,26.9,28.6,25.0,30.3,32.8,28.0,48.4,51.0,45.7,129.0,144.8,32.0,112.80000000000001,,,,,,,,,,,,,,,,,,,,,,
Ka'imi Fairbairn HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,30.7,32.0,29.0,34.7,37.0,33.1,36.5,36.9,36.0,128.4,137.1,128.0,9.099999999999994,,,,,,,,,,,,,,,,,,,,,,
Harrison Butker KC,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,28.7,32.0,26.0,33.3,37.0,30.0,42.3,42.5,42.0,128.3,138.9,122.0,16.900000000000006,,,,,,,,,,,,,,,,,,,,,,
Brandon McManus GB,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,27.7,30.0,25.0,32.3,35.0,29.0,43.8,48.0,39.6,126.8,138.0,123.0,15.0,,,,,,,,,,,,,,,,,,,,,,
Younghoe Koo ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,28.0,30.0,27.0,34.4,37.0,33.0,42.2,48.0,36.3,126.2,138.0,122.0,16.0,,,,,,,,,,,,,,,,,,,,,,
Chris Boswell PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,K,2025-08-22 10:37:59,ENVELOPE,,,,,,,,,,,,30.2,32.0,29.0,33.7,35.0,33.0,35.4,36.0,34.8,126.0,138.2,123.0,15.199999999999989,,,,,,,,,,,,,,,,,,,,,,
